Solving vm1084
[0s]  C: construct_random_replicate -----> [0s]  Current: [fitness: 4294967295  updated: 1  feasible: 0  size: 1084]    BKS: [fitness: 4294967295  last updated: 0s  feasible: 0  size: 0]
[0s]  MH: ILS                       
[0s]  	LS: cyclicVND                
[30054s]  		O: insert1                  -----> [30054s]  Current: [fitness: 608313  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30054s]  		O: remove1                  -----> [30054s]  Current: [fitness: 608313  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30054s]  		O: two_opt                  -----> [30061s]  Current: [fitness: 608313  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30061s]  		O: exchange_ids             -----> [30068s]  Current: [fitness: 608235  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30068s]  		O: exchange_1_2             -----> [30079s]  Current: [fitness: 608133  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30079s]  		O: exchange_2_2             -----> [30090s]  Current: [fitness: 608001  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30090s]  		O: exchange_3_3             -----> [30102s]  Current: [fitness: 607990  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30102s]  		O: exchange_3_4             -----> [30113s]  Current: [fitness: 607990  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30113s]  		O: exchange_4_4             -----> [30125s]  Current: [fitness: 607990  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30125s]  		O: rexchange_2_2            -----> [30136s]  Current: [fitness: 607990  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30136s]  		O: rexchange_2_3            -----> [30148s]  Current: [fitness: 607990  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30148s]  		O: rexchange_4_4            -----> [30159s]  Current: [fitness: 607990  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30159s]  		O: centered_exchange_1      -----> [30159s]  Current: [fitness: 607990  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30159s]  		O: relocate_1               -----> [30171s]  Current: [fitness: 607808  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30171s]  		O: relocate_5               -----> [30182s]  Current: [fitness: 607808  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30182s]  		O: rrelocate_3              -----> [30194s]  Current: [fitness: 607808  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30194s]  		O: rrelocate_4              -----> [30206s]  Current: [fitness: 607808  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30206s]  		O: move_all_1               -----> [30206s]  Current: [fitness: 607808  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30206s]  		O: move_all_2               -----> [30206s]  Current: [fitness: 607808  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30206s]  		O: insert1                  -----> [30206s]  Current: [fitness: 607808  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30206s]  		O: remove1                  -----> [30206s]  Current: [fitness: 607808  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30206s]  		O: two_opt                  -----> [30213s]  Current: [fitness: 607808  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30213s]  		O: exchange_ids             -----> [30220s]  Current: [fitness: 607739  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30220s]  		O: exchange_1_2             -----> [30231s]  Current: [fitness: 607645  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30231s]  		O: exchange_2_2             -----> [30243s]  Current: [fitness: 607613  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30243s]  		O: exchange_3_3             -----> [30254s]  Current: [fitness: 607613  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30254s]  		O: exchange_3_4             -----> [30266s]  Current: [fitness: 607613  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30266s]  		O: exchange_4_4             -----> [30277s]  Current: [fitness: 607613  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30277s]  		O: rexchange_2_2            -----> [30289s]  Current: [fitness: 607613  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30289s]  		O: rexchange_2_3            -----> [30300s]  Current: [fitness: 607613  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30300s]  		O: rexchange_4_4            -----> [30312s]  Current: [fitness: 607613  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30312s]  		O: centered_exchange_1      -----> [30312s]  Current: [fitness: 607613  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30312s]  		O: relocate_1               -----> [30323s]  Current: [fitness: 607445  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30323s]  		O: relocate_5               -----> [30335s]  Current: [fitness: 607445  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30335s]  		O: rrelocate_3              -----> [30347s]  Current: [fitness: 607445  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30347s]  		O: rrelocate_4              -----> [30358s]  Current: [fitness: 607445  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30358s]  		O: move_all_1               -----> [30358s]  Current: [fitness: 607445  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30358s]  		O: move_all_2               -----> [30358s]  Current: [fitness: 607445  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30358s]  		O: insert1                  -----> [30358s]  Current: [fitness: 607445  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30358s]  		O: remove1                  -----> [30358s]  Current: [fitness: 607445  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30358s]  		O: two_opt                  -----> [30365s]  Current: [fitness: 607445  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30365s]  		O: exchange_ids             -----> [30372s]  Current: [fitness: 607393  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30372s]  		O: exchange_1_2             -----> [30383s]  Current: [fitness: 607302  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30383s]  		O: exchange_2_2             -----> [30395s]  Current: [fitness: 607302  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30395s]  		O: exchange_3_3             -----> [30408s]  Current: [fitness: 607302  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30408s]  		O: exchange_3_4             -----> [30419s]  Current: [fitness: 607302  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30419s]  		O: exchange_4_4             -----> [30431s]  Current: [fitness: 607302  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30431s]  		O: rexchange_2_2            -----> [30442s]  Current: [fitness: 607302  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30442s]  		O: rexchange_2_3            -----> [30454s]  Current: [fitness: 607260  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30454s]  		O: rexchange_4_4            -----> [30465s]  Current: [fitness: 607260  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30465s]  		O: centered_exchange_1      -----> [30465s]  Current: [fitness: 607260  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30465s]  		O: relocate_1               -----> [30476s]  Current: [fitness: 607018  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30476s]  		O: relocate_5               -----> [30488s]  Current: [fitness: 607018  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30488s]  		O: rrelocate_3              -----> [30499s]  Current: [fitness: 607018  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30499s]  		O: rrelocate_4              -----> [30511s]  Current: [fitness: 607018  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30511s]  		O: move_all_1               -----> [30511s]  Current: [fitness: 607018  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30511s]  		O: move_all_2               -----> [30511s]  Current: [fitness: 607018  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30511s]  		O: insert1                  -----> [30511s]  Current: [fitness: 607018  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30511s]  		O: remove1                  -----> [30511s]  Current: [fitness: 607018  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30511s]  		O: two_opt                  -----> [30518s]  Current: [fitness: 607018  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30518s]  		O: exchange_ids             -----> [30525s]  Current: [fitness: 606975  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30525s]  		O: exchange_1_2             -----> [30536s]  Current: [fitness: 606902  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30536s]  		O: exchange_2_2             -----> [30547s]  Current: [fitness: 606873  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30547s]  		O: exchange_3_3             -----> [30559s]  Current: [fitness: 606795  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30559s]  		O: exchange_3_4             -----> [30570s]  Current: [fitness: 606717  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30570s]  		O: exchange_4_4             -----> [30582s]  Current: [fitness: 606717  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30582s]  		O: rexchange_2_2            -----> [30593s]  Current: [fitness: 606714  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30593s]  		O: rexchange_2_3            -----> [30605s]  Current: [fitness: 606714  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30605s]  		O: rexchange_4_4            -----> [30616s]  Current: [fitness: 606714  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30616s]  		O: centered_exchange_1      -----> [30616s]  Current: [fitness: 606714  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30616s]  		O: relocate_1               -----> [30627s]  Current: [fitness: 606581  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30627s]  		O: relocate_5               -----> [30639s]  Current: [fitness: 606581  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30639s]  		O: rrelocate_3              -----> [30651s]  Current: [fitness: 606581  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30651s]  		O: rrelocate_4              -----> [30662s]  Current: [fitness: 606581  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30662s]  		O: move_all_1               -----> [30662s]  Current: [fitness: 606581  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30662s]  		O: move_all_2               -----> [30662s]  Current: [fitness: 606581  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30662s]  		O: insert1                  -----> [30662s]  Current: [fitness: 606581  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30662s]  		O: remove1                  -----> [30662s]  Current: [fitness: 606581  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30662s]  		O: two_opt                  -----> [30669s]  Current: [fitness: 606581  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30669s]  		O: exchange_ids             -----> [30676s]  Current: [fitness: 606538  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30676s]  		O: exchange_1_2             -----> [30688s]  Current: [fitness: 606487  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30688s]  		O: exchange_2_2             -----> [30699s]  Current: [fitness: 606342  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30699s]  		O: exchange_3_3             -----> [30711s]  Current: [fitness: 606342  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30711s]  		O: exchange_3_4             -----> [30722s]  Current: [fitness: 606342  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30722s]  		O: exchange_4_4             -----> [30733s]  Current: [fitness: 606342  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30733s]  		O: rexchange_2_2            -----> [30745s]  Current: [fitness: 606342  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30745s]  		O: rexchange_2_3            -----> [30756s]  Current: [fitness: 606226  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30756s]  		O: rexchange_4_4            -----> [30768s]  Current: [fitness: 606226  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30768s]  		O: centered_exchange_1      -----> [30768s]  Current: [fitness: 606226  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30768s]  		O: relocate_1               -----> [30779s]  Current: [fitness: 606000  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30779s]  		O: relocate_5               -----> [30791s]  Current: [fitness: 606000  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30791s]  		O: rrelocate_3              -----> [30802s]  Current: [fitness: 606000  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30802s]  		O: rrelocate_4              -----> [30814s]  Current: [fitness: 606000  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30814s]  		O: move_all_1               -----> [30814s]  Current: [fitness: 606000  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30814s]  		O: move_all_2               -----> [30814s]  Current: [fitness: 606000  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30814s]  		O: insert1                  -----> [30814s]  Current: [fitness: 606000  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30814s]  		O: remove1                  -----> [30814s]  Current: [fitness: 606000  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30814s]  		O: two_opt                  -----> [30821s]  Current: [fitness: 606000  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30821s]  		O: exchange_ids             -----> [30828s]  Current: [fitness: 605967  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30828s]  		O: exchange_1_2             -----> [30839s]  Current: [fitness: 605854  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30839s]  		O: exchange_2_2             -----> [30850s]  Current: [fitness: 605854  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30850s]  		O: exchange_3_3             -----> [30862s]  Current: [fitness: 605854  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30862s]  		O: exchange_3_4             -----> [30873s]  Current: [fitness: 605854  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30873s]  		O: exchange_4_4             -----> [30885s]  Current: [fitness: 605854  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30885s]  		O: rexchange_2_2            -----> [30896s]  Current: [fitness: 605854  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30896s]  		O: rexchange_2_3            -----> [30908s]  Current: [fitness: 605765  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30908s]  		O: rexchange_4_4            -----> [30919s]  Current: [fitness: 605765  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30919s]  		O: centered_exchange_1      -----> [30919s]  Current: [fitness: 605765  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30919s]  		O: relocate_1               -----> [30931s]  Current: [fitness: 605676  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30931s]  		O: relocate_5               -----> [30943s]  Current: [fitness: 605676  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30943s]  		O: rrelocate_3              -----> [30954s]  Current: [fitness: 605643  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30954s]  		O: rrelocate_4              -----> [30967s]  Current: [fitness: 605643  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30967s]  		O: move_all_1               -----> [30967s]  Current: [fitness: 605643  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30967s]  		O: move_all_2               -----> [30967s]  Current: [fitness: 605643  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30967s]  		O: insert1                  -----> [30967s]  Current: [fitness: 605643  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30967s]  		O: remove1                  -----> [30967s]  Current: [fitness: 605643  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30967s]  		O: two_opt                  -----> [30974s]  Current: [fitness: 605643  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30974s]  		O: exchange_ids             -----> [30980s]  Current: [fitness: 605610  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30980s]  		O: exchange_1_2             -----> [30992s]  Current: [fitness: 605563  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[30992s]  		O: exchange_2_2             -----> [31003s]  Current: [fitness: 605563  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31003s]  		O: exchange_3_3             -----> [31015s]  Current: [fitness: 605563  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31015s]  		O: exchange_3_4             -----> [31026s]  Current: [fitness: 605563  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31026s]  		O: exchange_4_4             -----> [31038s]  Current: [fitness: 605563  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31038s]  		O: rexchange_2_2            -----> [31049s]  Current: [fitness: 605563  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31049s]  		O: rexchange_2_3            -----> [31060s]  Current: [fitness: 605309  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31060s]  		O: rexchange_4_4            -----> [31072s]  Current: [fitness: 605309  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31072s]  		O: centered_exchange_1      -----> [31072s]  Current: [fitness: 605309  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31072s]  		O: relocate_1               -----> [31083s]  Current: [fitness: 604919  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31083s]  		O: relocate_5               -----> [31095s]  Current: [fitness: 604919  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31095s]  		O: rrelocate_3              -----> [31107s]  Current: [fitness: 604919  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31107s]  		O: rrelocate_4              -----> [31118s]  Current: [fitness: 604919  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31118s]  		O: move_all_1               -----> [31118s]  Current: [fitness: 604919  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31118s]  		O: move_all_2               -----> [31118s]  Current: [fitness: 604919  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31118s]  		O: insert1                  -----> [31118s]  Current: [fitness: 604919  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31118s]  		O: remove1                  -----> [31118s]  Current: [fitness: 604919  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31118s]  		O: two_opt                  -----> [31125s]  Current: [fitness: 604919  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31125s]  		O: exchange_ids             -----> [31132s]  Current: [fitness: 604891  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31132s]  		O: exchange_1_2             -----> [31143s]  Current: [fitness: 604699  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31143s]  		O: exchange_2_2             -----> [31155s]  Current: [fitness: 604699  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31155s]  		O: exchange_3_3             -----> [31166s]  Current: [fitness: 604699  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31166s]  		O: exchange_3_4             -----> [31178s]  Current: [fitness: 604699  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31178s]  		O: exchange_4_4             -----> [31189s]  Current: [fitness: 604699  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31189s]  		O: rexchange_2_2            -----> [31201s]  Current: [fitness: 604699  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31201s]  		O: rexchange_2_3            -----> [31212s]  Current: [fitness: 604699  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31212s]  		O: rexchange_4_4            -----> [31224s]  Current: [fitness: 604699  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31224s]  		O: centered_exchange_1      -----> [31224s]  Current: [fitness: 604699  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31224s]  		O: relocate_1               -----> [31236s]  Current: [fitness: 604491  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
[31236s]  		O: relocate_5               -----> [31247s]  Current: [fitness: 604491  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 598279  last updated: 27189s  feasible: 1  size: 1084]
