Solving vm1084
[0s]  C: constructRandomReplicate -----> [0s]  Current: [fitness: 4294967295  updated: 1  feasible: 0  size: 1084]    BKS: [fitness: 4294967295  last updated: 0s  feasible: 0  size: 0]
[0s]  MH: ILS                       
[0s]  	LS: cyclicVND                
[2407s]  		O: two_opt                  -----> [2411s]  Current: [fitness: 1432763  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1440087  last updated: 2407s  feasible: 1  size: 1084]
[2411s]  		O: exchange_ids             -----> [2416s]  Current: [fitness: 1428278  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1432763  last updated: 2411s  feasible: 1  size: 1084]
[2416s]  		O: exchange_1_2             -----> [2424s]  Current: [fitness: 1423645  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1428278  last updated: 2416s  feasible: 1  size: 1084]
[2424s]  		O: exchange_2_2             -----> [2432s]  Current: [fitness: 1419053  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1423645  last updated: 2424s  feasible: 1  size: 1084]
[2432s]  		O: exchange_3_3             -----> [2440s]  Current: [fitness: 1414545  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1419053  last updated: 2432s  feasible: 1  size: 1084]
[2440s]  		O: exchange_3_4             -----> [2448s]  Current: [fitness: 1409774  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1414545  last updated: 2440s  feasible: 1  size: 1084]
[2448s]  		O: exchange_4_4             -----> [2455s]  Current: [fitness: 1405552  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1409774  last updated: 2448s  feasible: 1  size: 1084]
[2455s]  		O: rexchange_2_2            -----> [2463s]  Current: [fitness: 1401132  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1405552  last updated: 2455s  feasible: 1  size: 1084]
[2463s]  		O: rexchange_2_3            -----> [2471s]  Current: [fitness: 1396239  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1401132  last updated: 2463s  feasible: 1  size: 1084]
[2471s]  		O: rexchange_4_4            -----> [2479s]  Current: [fitness: 1391881  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1396239  last updated: 2471s  feasible: 1  size: 1084]
[2479s]  		O: centered_exchange_1      -----> [2479s]  Current: [fitness: 1390287  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1391881  last updated: 2479s  feasible: 1  size: 1084]
[2479s]  		O: relocate_1               -----> [2487s]  Current: [fitness: 1386497  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1390287  last updated: 2479s  feasible: 1  size: 1084]
[2487s]  		O: relocate_5               -----> [2495s]  Current: [fitness: 1381864  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1386497  last updated: 2487s  feasible: 1  size: 1084]
[2495s]  		O: rrelocate_3              -----> [2503s]  Current: [fitness: 1375905  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1381864  last updated: 2495s  feasible: 1  size: 1084]
[2503s]  		O: rrelocate_4              -----> [2511s]  Current: [fitness: 1367345  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1375905  last updated: 2503s  feasible: 1  size: 1084]
[2511s]  		O: move_all_1               -----> [2511s]  Current: [fitness: 1365834  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1367345  last updated: 2511s  feasible: 1  size: 1084]
[2511s]  		O: move_all_2               -----> [2511s]  Current: [fitness: 1364119  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1365834  last updated: 2511s  feasible: 1  size: 1084]
[2511s]  		O: insert1                  -----> [2511s]  Current: [fitness: 1364119  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1364119  last updated: 2511s  feasible: 1  size: 1084]
[2511s]  		O: remove1                  -----> [2511s]  Current: [fitness: 1364119  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1364119  last updated: 2511s  feasible: 1  size: 1084]
[2511s]  		O: two_opt                  -----> [2516s]  Current: [fitness: 1357518  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1364119  last updated: 2511s  feasible: 1  size: 1084]
[2516s]  		O: exchange_ids             -----> [2520s]  Current: [fitness: 1353334  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1357518  last updated: 2516s  feasible: 1  size: 1084]
[2520s]  		O: exchange_1_2             -----> [2528s]  Current: [fitness: 1348640  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1353334  last updated: 2520s  feasible: 1  size: 1084]
[2528s]  		O: exchange_2_2             -----> [2536s]  Current: [fitness: 1344366  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1348640  last updated: 2528s  feasible: 1  size: 1084]
[2536s]  		O: exchange_3_3             -----> [2544s]  Current: [fitness: 1340305  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1344366  last updated: 2536s  feasible: 1  size: 1084]
[2544s]  		O: exchange_3_4             -----> [2552s]  Current: [fitness: 1335903  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1340305  last updated: 2544s  feasible: 1  size: 1084]
[2552s]  		O: exchange_4_4             -----> [2560s]  Current: [fitness: 1331822  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1335903  last updated: 2552s  feasible: 1  size: 1084]
[2560s]  		O: rexchange_2_2            -----> [2568s]  Current: [fitness: 1327661  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1331822  last updated: 2560s  feasible: 1  size: 1084]
[2568s]  		O: rexchange_2_3            -----> [2576s]  Current: [fitness: 1322575  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1327661  last updated: 2568s  feasible: 1  size: 1084]
[2576s]  		O: rexchange_4_4            -----> [2584s]  Current: [fitness: 1318291  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1322575  last updated: 2576s  feasible: 1  size: 1084]
[2584s]  		O: centered_exchange_1      -----> [2584s]  Current: [fitness: 1316341  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1318291  last updated: 2584s  feasible: 1  size: 1084]
[2584s]  		O: relocate_1               -----> [2592s]  Current: [fitness: 1313255  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1316341  last updated: 2584s  feasible: 1  size: 1084]
[2592s]  		O: relocate_5               -----> [2600s]  Current: [fitness: 1307152  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1313255  last updated: 2592s  feasible: 1  size: 1084]
[2600s]  		O: rrelocate_3              -----> [2608s]  Current: [fitness: 1303447  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1307152  last updated: 2600s  feasible: 1  size: 1084]
[2608s]  		O: rrelocate_4              -----> [2616s]  Current: [fitness: 1298391  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1303447  last updated: 2608s  feasible: 1  size: 1084]
[2616s]  		O: move_all_1               -----> [2616s]  Current: [fitness: 1296919  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1298391  last updated: 2616s  feasible: 1  size: 1084]
[2616s]  		O: move_all_2               -----> [2616s]  Current: [fitness: 1295343  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1296919  last updated: 2616s  feasible: 1  size: 1084]
[2616s]  		O: insert1                  -----> [2616s]  Current: [fitness: 1295343  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1295343  last updated: 2616s  feasible: 1  size: 1084]
[2616s]  		O: remove1                  -----> [2616s]  Current: [fitness: 1295343  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1295343  last updated: 2616s  feasible: 1  size: 1084]
[2616s]  		O: two_opt                  -----> [2621s]  Current: [fitness: 1289382  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1295343  last updated: 2616s  feasible: 1  size: 1084]
[2621s]  		O: exchange_ids             -----> [2626s]  Current: [fitness: 1285520  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1289382  last updated: 2621s  feasible: 1  size: 1084]
[2626s]  		O: exchange_1_2             -----> [2634s]  Current: [fitness: 1280989  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1285520  last updated: 2626s  feasible: 1  size: 1084]
[2634s]  		O: exchange_2_2             -----> [2642s]  Current: [fitness: 1277218  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1280989  last updated: 2634s  feasible: 1  size: 1084]
[2642s]  		O: exchange_3_3             -----> [2650s]  Current: [fitness: 1273109  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1277218  last updated: 2642s  feasible: 1  size: 1084]
[2650s]  		O: exchange_3_4             -----> [2658s]  Current: [fitness: 1269309  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1273109  last updated: 2650s  feasible: 1  size: 1084]
[2658s]  		O: exchange_4_4             -----> [2666s]  Current: [fitness: 1265726  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1269309  last updated: 2658s  feasible: 1  size: 1084]
[2666s]  		O: rexchange_2_2            -----> [2674s]  Current: [fitness: 1261859  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1265726  last updated: 2666s  feasible: 1  size: 1084]
[2674s]  		O: rexchange_2_3            -----> [2682s]  Current: [fitness: 1257749  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1261859  last updated: 2674s  feasible: 1  size: 1084]
[2682s]  		O: rexchange_4_4            -----> [2691s]  Current: [fitness: 1253887  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1257749  last updated: 2682s  feasible: 1  size: 1084]
[2691s]  		O: centered_exchange_1      -----> [2691s]  Current: [fitness: 1252458  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1253887  last updated: 2691s  feasible: 1  size: 1084]
[2691s]  		O: relocate_1               -----> [2698s]  Current: [fitness: 1249667  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1252458  last updated: 2691s  feasible: 1  size: 1084]
[2698s]  		O: relocate_5               -----> [2707s]  Current: [fitness: 1244069  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1249667  last updated: 2698s  feasible: 1  size: 1084]
[2707s]  		O: rrelocate_3              -----> [2715s]  Current: [fitness: 1240388  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1244069  last updated: 2707s  feasible: 1  size: 1084]
[2715s]  		O: rrelocate_4              -----> [2723s]  Current: [fitness: 1236516  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1240388  last updated: 2715s  feasible: 1  size: 1084]
[2723s]  		O: move_all_1               -----> [2723s]  Current: [fitness: 1235055  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1236516  last updated: 2723s  feasible: 1  size: 1084]
[2723s]  		O: move_all_2               -----> [2723s]  Current: [fitness: 1233616  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1235055  last updated: 2723s  feasible: 1  size: 1084]
[2723s]  		O: insert1                  -----> [2723s]  Current: [fitness: 1233616  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1233616  last updated: 2723s  feasible: 1  size: 1084]
[2723s]  		O: remove1                  -----> [2723s]  Current: [fitness: 1233616  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1233616  last updated: 2723s  feasible: 1  size: 1084]
[2723s]  		O: two_opt                  -----> [2728s]  Current: [fitness: 1227534  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1233616  last updated: 2723s  feasible: 1  size: 1084]
[2728s]  		O: exchange_ids             -----> [2732s]  Current: [fitness: 1224269  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1227534  last updated: 2728s  feasible: 1  size: 1084]
[2732s]  		O: exchange_1_2             -----> [2740s]  Current: [fitness: 1220942  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1224269  last updated: 2732s  feasible: 1  size: 1084]
[2740s]  		O: exchange_2_2             -----> [2748s]  Current: [fitness: 1217876  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1220942  last updated: 2740s  feasible: 1  size: 1084]
[2748s]  		O: exchange_3_3             -----> [2756s]  Current: [fitness: 1214130  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1217876  last updated: 2748s  feasible: 1  size: 1084]
[2756s]  		O: exchange_3_4             -----> [2765s]  Current: [fitness: 1210319  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1214130  last updated: 2756s  feasible: 1  size: 1084]
[2765s]  		O: exchange_4_4             -----> [2772s]  Current: [fitness: 1206853  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1210319  last updated: 2765s  feasible: 1  size: 1084]
[2772s]  		O: rexchange_2_2            -----> [2780s]  Current: [fitness: 1203728  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1206853  last updated: 2772s  feasible: 1  size: 1084]
[2780s]  		O: rexchange_2_3            -----> [2789s]  Current: [fitness: 1200037  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1203728  last updated: 2780s  feasible: 1  size: 1084]
[2789s]  		O: rexchange_4_4            -----> [2796s]  Current: [fitness: 1196608  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1200037  last updated: 2789s  feasible: 1  size: 1084]
[2796s]  		O: centered_exchange_1      -----> [2796s]  Current: [fitness: 1195339  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1196608  last updated: 2796s  feasible: 1  size: 1084]
[2796s]  		O: relocate_1               -----> [2804s]  Current: [fitness: 1192241  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1195339  last updated: 2796s  feasible: 1  size: 1084]
[2804s]  		O: relocate_5               -----> [2813s]  Current: [fitness: 1187685  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1192241  last updated: 2804s  feasible: 1  size: 1084]
[2813s]  		O: rrelocate_3              -----> [2821s]  Current: [fitness: 1184109  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1187685  last updated: 2813s  feasible: 1  size: 1084]
[2821s]  		O: rrelocate_4              -----> [2829s]  Current: [fitness: 1179356  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1184109  last updated: 2821s  feasible: 1  size: 1084]
[2829s]  		O: move_all_1               -----> [2829s]  Current: [fitness: 1178070  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1179356  last updated: 2829s  feasible: 1  size: 1084]
[2829s]  		O: move_all_2               -----> [2829s]  Current: [fitness: 1176669  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1178070  last updated: 2829s  feasible: 1  size: 1084]
[2829s]  		O: insert1                  -----> [2829s]  Current: [fitness: 1176669  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1176669  last updated: 2829s  feasible: 1  size: 1084]
[2829s]  		O: remove1                  -----> [2829s]  Current: [fitness: 1176669  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1176669  last updated: 2829s  feasible: 1  size: 1084]
[2829s]  		O: two_opt                  -----> [2834s]  Current: [fitness: 1171101  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1176669  last updated: 2829s  feasible: 1  size: 1084]
[2834s]  		O: exchange_ids             -----> [2838s]  Current: [fitness: 1167981  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1171101  last updated: 2834s  feasible: 1  size: 1084]
[2838s]  		O: exchange_1_2             -----> [2846s]  Current: [fitness: 1164236  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1167981  last updated: 2838s  feasible: 1  size: 1084]
[2846s]  		O: exchange_2_2             -----> [2854s]  Current: [fitness: 1159640  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1164236  last updated: 2846s  feasible: 1  size: 1084]
[2854s]  		O: exchange_3_3             -----> [2862s]  Current: [fitness: 1156119  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1159640  last updated: 2854s  feasible: 1  size: 1084]
[2862s]  		O: exchange_3_4             -----> [2870s]  Current: [fitness: 1152727  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1156119  last updated: 2862s  feasible: 1  size: 1084]
[2870s]  		O: exchange_4_4             -----> [2878s]  Current: [fitness: 1149558  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1152727  last updated: 2870s  feasible: 1  size: 1084]
[2878s]  		O: rexchange_2_2            -----> [2886s]  Current: [fitness: 1146652  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1149558  last updated: 2878s  feasible: 1  size: 1084]
[2886s]  		O: rexchange_2_3            -----> [2894s]  Current: [fitness: 1142810  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1146652  last updated: 2886s  feasible: 1  size: 1084]
[2894s]  		O: rexchange_4_4            -----> [2902s]  Current: [fitness: 1139686  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1142810  last updated: 2894s  feasible: 1  size: 1084]
[2902s]  		O: centered_exchange_1      -----> [2902s]  Current: [fitness: 1138417  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1139686  last updated: 2902s  feasible: 1  size: 1084]
[2902s]  		O: relocate_1               -----> [2910s]  Current: [fitness: 1135958  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1138417  last updated: 2902s  feasible: 1  size: 1084]
[2910s]  		O: relocate_5               -----> [2918s]  Current: [fitness: 1131648  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1135958  last updated: 2910s  feasible: 1  size: 1084]
[2918s]  		O: rrelocate_3              -----> [2926s]  Current: [fitness: 1128563  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1131648  last updated: 2918s  feasible: 1  size: 1084]
[2926s]  		O: rrelocate_4              -----> [2934s]  Current: [fitness: 1125248  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1128563  last updated: 2926s  feasible: 1  size: 1084]
[2934s]  		O: move_all_1               -----> [2934s]  Current: [fitness: 1124023  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1125248  last updated: 2934s  feasible: 1  size: 1084]
[2934s]  		O: move_all_2               -----> [2934s]  Current: [fitness: 1122743  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1124023  last updated: 2934s  feasible: 1  size: 1084]
[2934s]  		O: insert1                  -----> [2934s]  Current: [fitness: 1122743  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1122743  last updated: 2934s  feasible: 1  size: 1084]
[2934s]  		O: remove1                  -----> [2934s]  Current: [fitness: 1122743  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1122743  last updated: 2934s  feasible: 1  size: 1084]
[2934s]  		O: two_opt                  -----> [2938s]  Current: [fitness: 1117067  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1122743  last updated: 2934s  feasible: 1  size: 1084]
[2938s]  		O: exchange_ids             -----> [2943s]  Current: [fitness: 1114058  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1117067  last updated: 2938s  feasible: 1  size: 1084]
[2943s]  		O: exchange_1_2             -----> [2951s]  Current: [fitness: 1110402  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1114058  last updated: 2943s  feasible: 1  size: 1084]
[2951s]  		O: exchange_2_2             -----> [2959s]  Current: [fitness: 1107595  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1110402  last updated: 2951s  feasible: 1  size: 1084]
[2959s]  		O: exchange_3_3             -----> [2967s]  Current: [fitness: 1104785  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1107595  last updated: 2959s  feasible: 1  size: 1084]
[2967s]  		O: exchange_3_4             -----> [2974s]  Current: [fitness: 1101531  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1104785  last updated: 2967s  feasible: 1  size: 1084]
[2974s]  		O: exchange_4_4             -----> [2982s]  Current: [fitness: 1098557  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1101531  last updated: 2974s  feasible: 1  size: 1084]
[2982s]  		O: rexchange_2_2            -----> [2990s]  Current: [fitness: 1095869  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1098557  last updated: 2982s  feasible: 1  size: 1084]
[2990s]  		O: rexchange_2_3            -----> [2998s]  Current: [fitness: 1092341  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1095869  last updated: 2990s  feasible: 1  size: 1084]
[2998s]  		O: rexchange_4_4            -----> [3006s]  Current: [fitness: 1089203  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1092341  last updated: 2998s  feasible: 1  size: 1084]
[3006s]  		O: centered_exchange_1      -----> [3006s]  Current: [fitness: 1088022  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1089203  last updated: 3006s  feasible: 1  size: 1084]
[3006s]  		O: relocate_1               -----> [3014s]  Current: [fitness: 1085937  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1088022  last updated: 3006s  feasible: 1  size: 1084]
[3014s]  		O: relocate_5               -----> [3022s]  Current: [fitness: 1082273  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1085937  last updated: 3014s  feasible: 1  size: 1084]
[3022s]  		O: rrelocate_3              -----> [3030s]  Current: [fitness: 1079438  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1082273  last updated: 3022s  feasible: 1  size: 1084]
[3030s]  		O: rrelocate_4              -----> [3038s]  Current: [fitness: 1076188  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1079438  last updated: 3030s  feasible: 1  size: 1084]
[3038s]  		O: move_all_1               -----> [3038s]  Current: [fitness: 1074988  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1076188  last updated: 3038s  feasible: 1  size: 1084]
[3038s]  		O: move_all_2               -----> [3038s]  Current: [fitness: 1073799  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1074988  last updated: 3038s  feasible: 1  size: 1084]
[3038s]  		O: insert1                  -----> [3038s]  Current: [fitness: 1073799  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1073799  last updated: 3038s  feasible: 1  size: 1084]
[3038s]  		O: remove1                  -----> [3038s]  Current: [fitness: 1073799  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1073799  last updated: 3038s  feasible: 1  size: 1084]
[3038s]  		O: two_opt                  -----> [3043s]  Current: [fitness: 1068363  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1073799  last updated: 3038s  feasible: 1  size: 1084]
[3043s]  		O: exchange_ids             -----> [3048s]  Current: [fitness: 1065947  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1068363  last updated: 3043s  feasible: 1  size: 1084]
[3048s]  		O: exchange_1_2             -----> [3056s]  Current: [fitness: 1063143  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1065947  last updated: 3048s  feasible: 1  size: 1084]
[3056s]  		O: exchange_2_2             -----> [3064s]  Current: [fitness: 1060519  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1063143  last updated: 3056s  feasible: 1  size: 1084]
[3064s]  		O: exchange_3_3             -----> [3072s]  Current: [fitness: 1057790  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1060519  last updated: 3064s  feasible: 1  size: 1084]
[3072s]  		O: exchange_3_4             -----> [3080s]  Current: [fitness: 1054490  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1057790  last updated: 3072s  feasible: 1  size: 1084]
[3080s]  		O: exchange_4_4             -----> [3088s]  Current: [fitness: 1051690  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1054490  last updated: 3080s  feasible: 1  size: 1084]
[3088s]  		O: rexchange_2_2            -----> [3096s]  Current: [fitness: 1049078  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1051690  last updated: 3088s  feasible: 1  size: 1084]
[3096s]  		O: rexchange_2_3            -----> [3104s]  Current: [fitness: 1046395  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1049078  last updated: 3096s  feasible: 1  size: 1084]
[3104s]  		O: rexchange_4_4            -----> [3112s]  Current: [fitness: 1043718  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1046395  last updated: 3104s  feasible: 1  size: 1084]
[3112s]  		O: centered_exchange_1      -----> [3112s]  Current: [fitness: 1042732  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1043718  last updated: 3112s  feasible: 1  size: 1084]
[3112s]  		O: relocate_1               -----> [3120s]  Current: [fitness: 1040651  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1042732  last updated: 3112s  feasible: 1  size: 1084]
[3120s]  		O: relocate_5               -----> [3128s]  Current: [fitness: 1037108  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1040651  last updated: 3120s  feasible: 1  size: 1084]
[3128s]  		O: rrelocate_3              -----> [3136s]  Current: [fitness: 1034579  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1037108  last updated: 3128s  feasible: 1  size: 1084]
[3136s]  		O: rrelocate_4              -----> [3144s]  Current: [fitness: 1031247  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1034579  last updated: 3136s  feasible: 1  size: 1084]
[3144s]  		O: move_all_1               -----> [3144s]  Current: [fitness: 1029747  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1031247  last updated: 3144s  feasible: 1  size: 1084]
[3144s]  		O: move_all_2               -----> [3144s]  Current: [fitness: 1028589  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1029747  last updated: 3144s  feasible: 1  size: 1084]
[3144s]  		O: insert1                  -----> [3144s]  Current: [fitness: 1028589  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1028589  last updated: 3144s  feasible: 1  size: 1084]
[3144s]  		O: remove1                  -----> [3144s]  Current: [fitness: 1028589  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1028589  last updated: 3144s  feasible: 1  size: 1084]
[3144s]  		O: two_opt                  -----> [3149s]  Current: [fitness: 1022658  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1028589  last updated: 3144s  feasible: 1  size: 1084]
[3149s]  		O: exchange_ids             -----> [3154s]  Current: [fitness: 1020273  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1022658  last updated: 3149s  feasible: 1  size: 1084]
[3154s]  		O: exchange_1_2             -----> [3162s]  Current: [fitness: 1017300  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1020273  last updated: 3154s  feasible: 1  size: 1084]
[3162s]  		O: exchange_2_2             -----> [3170s]  Current: [fitness: 1015241  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1017300  last updated: 3162s  feasible: 1  size: 1084]
[3170s]  		O: exchange_3_3             -----> [3178s]  Current: [fitness: 1012625  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1015241  last updated: 3170s  feasible: 1  size: 1084]
[3178s]  		O: exchange_3_4             -----> [3186s]  Current: [fitness: 1009693  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1012625  last updated: 3178s  feasible: 1  size: 1084]
[3186s]  		O: exchange_4_4             -----> [3194s]  Current: [fitness: 1007637  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1009693  last updated: 3186s  feasible: 1  size: 1084]
[3194s]  		O: rexchange_2_2            -----> [3201s]  Current: [fitness: 1005045  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1007637  last updated: 3194s  feasible: 1  size: 1084]
[3201s]  		O: rexchange_2_3            -----> [3209s]  Current: [fitness: 1002726  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1005045  last updated: 3201s  feasible: 1  size: 1084]
[3209s]  		O: rexchange_4_4            -----> [3217s]  Current: [fitness: 1000175  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1002726  last updated: 3209s  feasible: 1  size: 1084]
[3217s]  		O: centered_exchange_1      -----> [3217s]  Current: [fitness: 999263  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1000175  last updated: 3217s  feasible: 1  size: 1084]
[3217s]  		O: relocate_1               -----> [3226s]  Current: [fitness: 997227  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 999263  last updated: 3217s  feasible: 1  size: 1084]
