Solving vm1084
[0s]  C: construct_random_replicate -----> [0s]  Current: [fitness: 4294967295  updated: 1  feasible: 0  size: 1084]    BKS: [fitness: 4294967295  last updated: 0s  feasible: 0  size: 0]
[0s]  MH: ILS                       
[0s]  	LS: cyclicVND                
[2573s]  		O: two_opt                  -----> [2578s]  Current: [fitness: 1480001  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1485498  last updated: 2573s  feasible: 1  size: 1084]
[2578s]  		O: exchange_ids             -----> [2583s]  Current: [fitness: 1475311  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1480001  last updated: 2578s  feasible: 1  size: 1084]
[2583s]  		O: exchange_1_2             -----> [2592s]  Current: [fitness: 1470543  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1475311  last updated: 2583s  feasible: 1  size: 1084]
[2592s]  		O: exchange_2_2             -----> [2600s]  Current: [fitness: 1466127  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1470543  last updated: 2592s  feasible: 1  size: 1084]
[2600s]  		O: exchange_3_3             -----> [2608s]  Current: [fitness: 1460952  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1466127  last updated: 2600s  feasible: 1  size: 1084]
[2608s]  		O: exchange_3_4             -----> [2617s]  Current: [fitness: 1455865  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1460952  last updated: 2608s  feasible: 1  size: 1084]
[2617s]  		O: exchange_4_4             -----> [2625s]  Current: [fitness: 1450963  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1455865  last updated: 2617s  feasible: 1  size: 1084]
[2625s]  		O: rexchange_2_2            -----> [2634s]  Current: [fitness: 1446500  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1450963  last updated: 2625s  feasible: 1  size: 1084]
[2634s]  		O: rexchange_2_3            -----> [2642s]  Current: [fitness: 1441290  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1446500  last updated: 2634s  feasible: 1  size: 1084]
[2642s]  		O: rexchange_4_4            -----> [2651s]  Current: [fitness: 1436547  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1441290  last updated: 2642s  feasible: 1  size: 1084]
[2651s]  		O: centered_exchange_1      -----> [2651s]  Current: [fitness: 1434909  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1436547  last updated: 2651s  feasible: 1  size: 1084]
[2651s]  		O: relocate_1               -----> [2659s]  Current: [fitness: 1431321  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1434909  last updated: 2651s  feasible: 1  size: 1084]
[2659s]  		O: relocate_5               -----> [2668s]  Current: [fitness: 1426158  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1431321  last updated: 2659s  feasible: 1  size: 1084]
[2668s]  		O: rrelocate_3              -----> [2677s]  Current: [fitness: 1420959  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1426158  last updated: 2668s  feasible: 1  size: 1084]
[2677s]  		O: rrelocate_4              -----> [2685s]  Current: [fitness: 1415824  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1420959  last updated: 2677s  feasible: 1  size: 1084]
[2685s]  		O: move_all_1               -----> [2685s]  Current: [fitness: 1414157  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1415824  last updated: 2685s  feasible: 1  size: 1084]
[2685s]  		O: move_all_2               -----> [2685s]  Current: [fitness: 1411998  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1414157  last updated: 2685s  feasible: 1  size: 1084]
[2685s]  		O: insert1                  -----> [2685s]  Current: [fitness: 1411998  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1411998  last updated: 2685s  feasible: 1  size: 1084]
[2685s]  		O: remove1                  -----> [2685s]  Current: [fitness: 1411998  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1411998  last updated: 2685s  feasible: 1  size: 1084]
[2685s]  		O: two_opt                  -----> [2690s]  Current: [fitness: 1405572  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1411998  last updated: 2685s  feasible: 1  size: 1084]
[2690s]  		O: exchange_ids             -----> [2695s]  Current: [fitness: 1401415  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1405572  last updated: 2690s  feasible: 1  size: 1084]
[2695s]  		O: exchange_1_2             -----> [2703s]  Current: [fitness: 1397029  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1401415  last updated: 2695s  feasible: 1  size: 1084]
[2703s]  		O: exchange_2_2             -----> [2712s]  Current: [fitness: 1392566  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1397029  last updated: 2703s  feasible: 1  size: 1084]
[2712s]  		O: exchange_3_3             -----> [2720s]  Current: [fitness: 1385674  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1392566  last updated: 2712s  feasible: 1  size: 1084]
[2720s]  		O: exchange_3_4             -----> [2729s]  Current: [fitness: 1381372  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1385674  last updated: 2720s  feasible: 1  size: 1084]
[2729s]  		O: exchange_4_4             -----> [2737s]  Current: [fitness: 1376678  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1381372  last updated: 2729s  feasible: 1  size: 1084]
[2737s]  		O: rexchange_2_2            -----> [2746s]  Current: [fitness: 1372163  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1376678  last updated: 2737s  feasible: 1  size: 1084]
[2746s]  		O: rexchange_2_3            -----> [2754s]  Current: [fitness: 1367822  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1372163  last updated: 2746s  feasible: 1  size: 1084]
[2754s]  		O: rexchange_4_4            -----> [2763s]  Current: [fitness: 1364085  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1367822  last updated: 2754s  feasible: 1  size: 1084]
[2763s]  		O: centered_exchange_1      -----> [2763s]  Current: [fitness: 1362407  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1364085  last updated: 2763s  feasible: 1  size: 1084]
[2763s]  		O: relocate_1               -----> [2771s]  Current: [fitness: 1359378  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1362407  last updated: 2763s  feasible: 1  size: 1084]
[2771s]  		O: relocate_5               -----> [2780s]  Current: [fitness: 1354486  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1359378  last updated: 2771s  feasible: 1  size: 1084]
[2780s]  		O: rrelocate_3              -----> [2788s]  Current: [fitness: 1349916  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1354486  last updated: 2780s  feasible: 1  size: 1084]
[2788s]  		O: rrelocate_4              -----> [2797s]  Current: [fitness: 1344958  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1349916  last updated: 2788s  feasible: 1  size: 1084]
[2797s]  		O: move_all_1               -----> [2797s]  Current: [fitness: 1343294  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1344958  last updated: 2797s  feasible: 1  size: 1084]
[2797s]  		O: move_all_2               -----> [2797s]  Current: [fitness: 1341438  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1343294  last updated: 2797s  feasible: 1  size: 1084]
[2797s]  		O: insert1                  -----> [2797s]  Current: [fitness: 1341438  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1341438  last updated: 2797s  feasible: 1  size: 1084]
[2797s]  		O: remove1                  -----> [2797s]  Current: [fitness: 1341438  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1341438  last updated: 2797s  feasible: 1  size: 1084]
[2797s]  		O: two_opt                  -----> [2802s]  Current: [fitness: 1336787  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1341438  last updated: 2797s  feasible: 1  size: 1084]
[2802s]  		O: exchange_ids             -----> [2807s]  Current: [fitness: 1333761  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1336787  last updated: 2802s  feasible: 1  size: 1084]
[2807s]  		O: exchange_1_2             -----> [2815s]  Current: [fitness: 1329590  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1333761  last updated: 2807s  feasible: 1  size: 1084]
[2815s]  		O: exchange_2_2             -----> [2824s]  Current: [fitness: 1325406  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1329590  last updated: 2815s  feasible: 1  size: 1084]
[2824s]  		O: exchange_3_3             -----> [2832s]  Current: [fitness: 1320476  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1325406  last updated: 2824s  feasible: 1  size: 1084]
[2832s]  		O: exchange_3_4             -----> [2841s]  Current: [fitness: 1316365  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1320476  last updated: 2832s  feasible: 1  size: 1084]
[2841s]  		O: exchange_4_4             -----> [2849s]  Current: [fitness: 1312344  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1316365  last updated: 2841s  feasible: 1  size: 1084]
[2849s]  		O: rexchange_2_2            -----> [2858s]  Current: [fitness: 1308673  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1312344  last updated: 2849s  feasible: 1  size: 1084]
[2858s]  		O: rexchange_2_3            -----> [2866s]  Current: [fitness: 1304709  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1308673  last updated: 2858s  feasible: 1  size: 1084]
[2866s]  		O: rexchange_4_4            -----> [2874s]  Current: [fitness: 1300995  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1304709  last updated: 2866s  feasible: 1  size: 1084]
[2874s]  		O: centered_exchange_1      -----> [2874s]  Current: [fitness: 1299269  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1300995  last updated: 2874s  feasible: 1  size: 1084]
[2874s]  		O: relocate_1               -----> [2883s]  Current: [fitness: 1296287  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1299269  last updated: 2874s  feasible: 1  size: 1084]
[2883s]  		O: relocate_5               -----> [2892s]  Current: [fitness: 1292020  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1296287  last updated: 2883s  feasible: 1  size: 1084]
[2892s]  		O: rrelocate_3              -----> [2900s]  Current: [fitness: 1288220  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1292020  last updated: 2892s  feasible: 1  size: 1084]
[2900s]  		O: rrelocate_4              -----> [2909s]  Current: [fitness: 1283838  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1288220  last updated: 2900s  feasible: 1  size: 1084]
[2909s]  		O: move_all_1               -----> [2909s]  Current: [fitness: 1282031  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1283838  last updated: 2909s  feasible: 1  size: 1084]
[2909s]  		O: move_all_2               -----> [2909s]  Current: [fitness: 1280316  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1282031  last updated: 2909s  feasible: 1  size: 1084]
[2909s]  		O: insert1                  -----> [2909s]  Current: [fitness: 1280316  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1280316  last updated: 2909s  feasible: 1  size: 1084]
[2909s]  		O: remove1                  -----> [2909s]  Current: [fitness: 1280316  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1280316  last updated: 2909s  feasible: 1  size: 1084]
[2909s]  		O: two_opt                  -----> [2914s]  Current: [fitness: 1275694  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1280316  last updated: 2909s  feasible: 1  size: 1084]
[2914s]  		O: exchange_ids             -----> [2919s]  Current: [fitness: 1272840  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1275694  last updated: 2914s  feasible: 1  size: 1084]
[2919s]  		O: exchange_1_2             -----> [2927s]  Current: [fitness: 1268866  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1272840  last updated: 2919s  feasible: 1  size: 1084]
[2927s]  		O: exchange_2_2             -----> [2936s]  Current: [fitness: 1265492  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1268866  last updated: 2927s  feasible: 1  size: 1084]
[2936s]  		O: exchange_3_3             -----> [2944s]  Current: [fitness: 1262277  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1265492  last updated: 2936s  feasible: 1  size: 1084]
[2944s]  		O: exchange_3_4             -----> [2952s]  Current: [fitness: 1258768  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1262277  last updated: 2944s  feasible: 1  size: 1084]
[2952s]  		O: exchange_4_4             -----> [2961s]  Current: [fitness: 1254351  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1258768  last updated: 2952s  feasible: 1  size: 1084]
[2961s]  		O: rexchange_2_2            -----> [2969s]  Current: [fitness: 1251088  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1254351  last updated: 2961s  feasible: 1  size: 1084]
[2969s]  		O: rexchange_2_3            -----> [2978s]  Current: [fitness: 1246570  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1251088  last updated: 2969s  feasible: 1  size: 1084]
[2978s]  		O: rexchange_4_4            -----> [2986s]  Current: [fitness: 1242791  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1246570  last updated: 2978s  feasible: 1  size: 1084]
[2986s]  		O: centered_exchange_1      -----> [2986s]  Current: [fitness: 1241303  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1242791  last updated: 2986s  feasible: 1  size: 1084]
[2986s]  		O: relocate_1               -----> [2995s]  Current: [fitness: 1238507  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1241303  last updated: 2986s  feasible: 1  size: 1084]
[2995s]  		O: relocate_5               -----> [3004s]  Current: [fitness: 1233970  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1238507  last updated: 2995s  feasible: 1  size: 1084]
[3004s]  		O: rrelocate_3              -----> [3012s]  Current: [fitness: 1229978  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1233970  last updated: 3004s  feasible: 1  size: 1084]
[3012s]  		O: rrelocate_4              -----> [3020s]  Current: [fitness: 1225287  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1229978  last updated: 3012s  feasible: 1  size: 1084]
[3020s]  		O: move_all_1               -----> [3021s]  Current: [fitness: 1223629  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1225287  last updated: 3020s  feasible: 1  size: 1084]
[3021s]  		O: move_all_2               -----> [3021s]  Current: [fitness: 1221980  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1223629  last updated: 3021s  feasible: 1  size: 1084]
[3021s]  		O: insert1                  -----> [3021s]  Current: [fitness: 1221980  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1221980  last updated: 3021s  feasible: 1  size: 1084]
[3021s]  		O: remove1                  -----> [3021s]  Current: [fitness: 1221980  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1221980  last updated: 3021s  feasible: 1  size: 1084]
[3021s]  		O: two_opt                  -----> [3025s]  Current: [fitness: 1217382  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1221980  last updated: 3021s  feasible: 1  size: 1084]
[3025s]  		O: exchange_ids             -----> [3030s]  Current: [fitness: 1214530  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1217382  last updated: 3025s  feasible: 1  size: 1084]
[3030s]  		O: exchange_1_2             -----> [3039s]  Current: [fitness: 1210625  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1214530  last updated: 3030s  feasible: 1  size: 1084]
[3039s]  		O: exchange_2_2             -----> [3047s]  Current: [fitness: 1207544  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1210625  last updated: 3039s  feasible: 1  size: 1084]
[3047s]  		O: exchange_3_3             -----> [3055s]  Current: [fitness: 1203253  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1207544  last updated: 3047s  feasible: 1  size: 1084]
[3055s]  		O: exchange_3_4             -----> [3064s]  Current: [fitness: 1199828  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1203253  last updated: 3055s  feasible: 1  size: 1084]
[3064s]  		O: exchange_4_4             -----> [3073s]  Current: [fitness: 1196046  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1199828  last updated: 3064s  feasible: 1  size: 1084]
[3073s]  		O: rexchange_2_2            -----> [3081s]  Current: [fitness: 1192607  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1196046  last updated: 3073s  feasible: 1  size: 1084]
[3081s]  		O: rexchange_2_3            -----> [3090s]  Current: [fitness: 1188278  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1192607  last updated: 3081s  feasible: 1  size: 1084]
[3090s]  		O: rexchange_4_4            -----> [3098s]  Current: [fitness: 1183358  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1188278  last updated: 3090s  feasible: 1  size: 1084]
[3098s]  		O: centered_exchange_1      -----> [3098s]  Current: [fitness: 1182294  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1183358  last updated: 3098s  feasible: 1  size: 1084]
[3098s]  		O: relocate_1               -----> [3107s]  Current: [fitness: 1179973  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1182294  last updated: 3098s  feasible: 1  size: 1084]
[3107s]  		O: relocate_5               -----> [3115s]  Current: [fitness: 1175629  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1179973  last updated: 3107s  feasible: 1  size: 1084]
[3115s]  		O: rrelocate_3              -----> [3124s]  Current: [fitness: 1172483  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1175629  last updated: 3115s  feasible: 1  size: 1084]
[3124s]  		O: rrelocate_4              -----> [3132s]  Current: [fitness: 1168443  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1172483  last updated: 3124s  feasible: 1  size: 1084]
[3132s]  		O: move_all_1               -----> [3132s]  Current: [fitness: 1166971  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1168443  last updated: 3132s  feasible: 1  size: 1084]
[3132s]  		O: move_all_2               -----> [3132s]  Current: [fitness: 1165515  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1166971  last updated: 3132s  feasible: 1  size: 1084]
[3132s]  		O: insert1                  -----> [3132s]  Current: [fitness: 1165515  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1165515  last updated: 3132s  feasible: 1  size: 1084]
[3132s]  		O: remove1                  -----> [3132s]  Current: [fitness: 1165515  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1165515  last updated: 3132s  feasible: 1  size: 1084]
[3132s]  		O: two_opt                  -----> [3137s]  Current: [fitness: 1161804  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1165515  last updated: 3132s  feasible: 1  size: 1084]
[3137s]  		O: exchange_ids             -----> [3142s]  Current: [fitness: 1159056  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1161804  last updated: 3137s  feasible: 1  size: 1084]
[3142s]  		O: exchange_1_2             -----> [3150s]  Current: [fitness: 1155749  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1159056  last updated: 3142s  feasible: 1  size: 1084]
[3150s]  		O: exchange_2_2             -----> [3159s]  Current: [fitness: 1153242  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1155749  last updated: 3150s  feasible: 1  size: 1084]
[3159s]  		O: exchange_3_3             -----> [3167s]  Current: [fitness: 1149474  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1153242  last updated: 3159s  feasible: 1  size: 1084]
[3167s]  		O: exchange_3_4             -----> [3176s]  Current: [fitness: 1146523  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1149474  last updated: 3167s  feasible: 1  size: 1084]
[3176s]  		O: exchange_4_4             -----> [3184s]  Current: [fitness: 1143072  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1146523  last updated: 3176s  feasible: 1  size: 1084]
[3184s]  		O: rexchange_2_2            -----> [3193s]  Current: [fitness: 1140016  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1143072  last updated: 3184s  feasible: 1  size: 1084]
[3193s]  		O: rexchange_2_3            -----> [3201s]  Current: [fitness: 1137197  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1140016  last updated: 3193s  feasible: 1  size: 1084]
[3201s]  		O: rexchange_4_4            -----> [3210s]  Current: [fitness: 1134070  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1137197  last updated: 3201s  feasible: 1  size: 1084]
[3210s]  		O: centered_exchange_1      -----> [3210s]  Current: [fitness: 1132697  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1134070  last updated: 3210s  feasible: 1  size: 1084]
[3210s]  		O: relocate_1               -----> [3218s]  Current: [fitness: 1130495  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1132697  last updated: 3210s  feasible: 1  size: 1084]
[3218s]  		O: relocate_5               -----> [3227s]  Current: [fitness: 1126380  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1130495  last updated: 3218s  feasible: 1  size: 1084]
[3227s]  		O: rrelocate_3              -----> [3235s]  Current: [fitness: 1123495  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1126380  last updated: 3227s  feasible: 1  size: 1084]
[3235s]  		O: rrelocate_4              -----> [3244s]  Current: [fitness: 1119824  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1123495  last updated: 3235s  feasible: 1  size: 1084]
[3244s]  		O: move_all_1               -----> [3244s]  Current: [fitness: 1118529  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1119824  last updated: 3244s  feasible: 1  size: 1084]
[3244s]  		O: move_all_2               -----> [3244s]  Current: [fitness: 1117170  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1118529  last updated: 3244s  feasible: 1  size: 1084]
[3244s]  		O: insert1                  -----> [3244s]  Current: [fitness: 1117170  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1117170  last updated: 3244s  feasible: 1  size: 1084]
[3244s]  		O: remove1                  -----> [3244s]  Current: [fitness: 1117170  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1117170  last updated: 3244s  feasible: 1  size: 1084]
[3244s]  		O: two_opt                  -----> [3249s]  Current: [fitness: 1113616  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1117170  last updated: 3244s  feasible: 1  size: 1084]
[3249s]  		O: exchange_ids             -----> [3253s]  Current: [fitness: 1110561  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1113616  last updated: 3249s  feasible: 1  size: 1084]
[3253s]  		O: exchange_1_2             -----> [3262s]  Current: [fitness: 1107787  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1110561  last updated: 3253s  feasible: 1  size: 1084]
[3262s]  		O: exchange_2_2             -----> [3270s]  Current: [fitness: 1104860  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1107787  last updated: 3262s  feasible: 1  size: 1084]
[3270s]  		O: exchange_3_3             -----> [3279s]  Current: [fitness: 1101665  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1104860  last updated: 3270s  feasible: 1  size: 1084]
[3279s]  		O: exchange_3_4             -----> [3287s]  Current: [fitness: 1098714  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1101665  last updated: 3279s  feasible: 1  size: 1084]
[3287s]  		O: exchange_4_4             -----> [3296s]  Current: [fitness: 1095390  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1098714  last updated: 3287s  feasible: 1  size: 1084]
[3296s]  		O: rexchange_2_2            -----> [3304s]  Current: [fitness: 1092811  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1095390  last updated: 3296s  feasible: 1  size: 1084]
[3304s]  		O: rexchange_2_3            -----> [3313s]  Current: [fitness: 1090152  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1092811  last updated: 3304s  feasible: 1  size: 1084]
[3313s]  		O: rexchange_4_4            -----> [3321s]  Current: [fitness: 1087677  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1090152  last updated: 3313s  feasible: 1  size: 1084]
[3321s]  		O: centered_exchange_1      -----> [3321s]  Current: [fitness: 1086733  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1087677  last updated: 3321s  feasible: 1  size: 1084]
[3321s]  		O: relocate_1               -----> [3330s]  Current: [fitness: 1084746  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1086733  last updated: 3321s  feasible: 1  size: 1084]
[3330s]  		O: relocate_5               -----> [3339s]  Current: [fitness: 1080689  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1084746  last updated: 3330s  feasible: 1  size: 1084]
[3339s]  		O: rrelocate_3              -----> [3347s]  Current: [fitness: 1078012  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1080689  last updated: 3339s  feasible: 1  size: 1084]
[3347s]  		O: rrelocate_4              -----> [3355s]  Current: [fitness: 1075339  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1078012  last updated: 3347s  feasible: 1  size: 1084]
[3355s]  		O: move_all_1               -----> [3355s]  Current: [fitness: 1074100  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1075339  last updated: 3355s  feasible: 1  size: 1084]
[3355s]  		O: move_all_2               -----> [3356s]  Current: [fitness: 1072895  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1074100  last updated: 3355s  feasible: 1  size: 1084]
[3356s]  		O: insert1                  -----> [3356s]  Current: [fitness: 1072895  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1072895  last updated: 3356s  feasible: 1  size: 1084]
[3356s]  		O: remove1                  -----> [3356s]  Current: [fitness: 1072895  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 1072895  last updated: 3356s  feasible: 1  size: 1084]
[3356s]  		O: two_opt                  -----> [3361s]  Current: [fitness: 1069940  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1072895  last updated: 3356s  feasible: 1  size: 1084]
[3361s]  		O: exchange_ids             -----> [3366s]  Current: [fitness: 1067623  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1069940  last updated: 3361s  feasible: 1  size: 1084]
[3366s]  		O: exchange_1_2             -----> [3375s]  Current: [fitness: 1064913  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1067623  last updated: 3366s  feasible: 1  size: 1084]
[3375s]  		O: exchange_2_2             -----> [3384s]  Current: [fitness: 1062425  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1064913  last updated: 3375s  feasible: 1  size: 1084]
[3384s]  		O: exchange_3_3             -----> [3392s]  Current: [fitness: 1058285  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1062425  last updated: 3384s  feasible: 1  size: 1084]
[3392s]  		O: exchange_3_4             -----> [3401s]  Current: [fitness: 1055283  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1058285  last updated: 3392s  feasible: 1  size: 1084]
[3401s]  		O: exchange_4_4             -----> [3409s]  Current: [fitness: 1052494  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1055283  last updated: 3401s  feasible: 1  size: 1084]
[3409s]  		O: rexchange_2_2            -----> [3417s]  Current: [fitness: 1049855  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1052494  last updated: 3409s  feasible: 1  size: 1084]
[3417s]  		O: rexchange_2_3            -----> [3426s]  Current: [fitness: 1046913  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1049855  last updated: 3417s  feasible: 1  size: 1084]
[3426s]  		O: rexchange_4_4            -----> [3434s]  Current: [fitness: 1044481  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1046913  last updated: 3426s  feasible: 1  size: 1084]
[3434s]  		O: centered_exchange_1      -----> [3434s]  Current: [fitness: 1043088  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1044481  last updated: 3434s  feasible: 1  size: 1084]
[3434s]  		O: relocate_1               -----> [3443s]  Current: [fitness: 1040720  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 1043088  last updated: 3434s  feasible: 1  size: 1084]
